District_ID,Time,KWH
0,2022/12/12 00:30,1594.894802
1,2022/12/12 00:30,2425.101841
2,2022/12/12 00:30,1526.474905
0,2022/12/12 01:00,1705.554325
1,2022/12/12 01:00,2251.385262
2,2022/12/12 01:00,1358.779048
0,2022/12/12 01:30,1589.678452
1,2022/12/12 01:30,1801.455698
2,2022/12/12 01:30,970.8554762
0,2022/12/12 02:00,1435.592762
1,2022/12/12 02:00,1690.523349
2,2022/12/12 02:00,702.3290476
0,2022/12/12 02:30,1480.082762
1,2022/12/12 02:30,1830.506452
2,2022/12/12 02:30,669.4828571
0,2022/12/12 03:00,1496.649071
1,2022/12/12 03:00,2345.781516
2,2022/12/12 03:00,749.3569048
0,2022/12/12 03:30,1360.942762
1,2022/12/12 03:30,2962.837524
2,2022/12/12 03:30,963.3652381
0,2022/12/12 04:00,1148.496476
1,2022/12/12 04:00,3380.687881
2,2022/12/12 04:00,1220.667619
0,2022/12/12 04:30,1084.063714
1,2022/12/12 04:30,3353.498587
2,2022/12/12 04:30,1356.096738
0,2022/12/12 05:00,1202.696579
1,2022/12/12 05:00,3427.110095
2,2022/12/12 05:00,1357.527619
0,2022/12/12 05:30,1304.035524
1,2022/12/12 05:30,4008.673595
2,2022/12/12 05:30,1373.887659
0,2022/12/12 06:00,1496.012683
1,2022/12/12 06:00,4536.22473
2,2022/12/12 06:00,1522.856254
0,2022/12/12 06:30,1588.863437
1,2022/12/12 06:30,4383.010881
2,2022/12/12 06:30,1540.429627
0,2022/12/12 07:00,1533.4135
1,2022/12/12 07:00,3591.463159
2,2022/12/12 07:00,1199.446778
0,2022/12/12 07:30,1056.705381
1,2022/12/12 07:30,2625.496421
2,2022/12/12 07:30,794.0408651
0,2022/12/12 08:00,585.5764524
1,2022/12/12 08:00,1861.972317
2,2022/12/12 08:00,509.0705873
0,2022/12/12 08:30,311.9059206
1,2022/12/12 08:30,1670.527087
2,2022/12/12 08:30,376.0283413
0,2022/12/12 09:00,344.9047143
1,2022/12/12 09:00,1830.417198
2,2022/12/12 09:00,329.3681429
0,2022/12/12 09:30,400.2835
1,2022/12/12 09:30,1867.619135
2,2022/12/12 09:30,327.9436587
0,2022/12/12 10:00,378.8878571
1,2022/12/12 10:00,1756.63019
2,2022/12/12 10:00,243.8666667
0,2022/12/12 10:30,297.7699048
1,2022/12/12 10:30,1525.738
2,2022/12/12 10:30,175.1483333
0,2022/12/12 11:00,212.2043175
1,2022/12/12 11:00,1173.725968
2,2022/12/12 11:00,199.3466667
0,2022/12/12 11:30,196.1204524
1,2022/12/12 11:30,1495.134325
2,2022/12/12 11:30,502.459119
0,2022/12/12 12:00,387.4046746
1,2022/12/12 12:00,3106.581774
2,2022/12/12 12:00,1092.371857
0,2022/12/12 12:30,692.5775952
1,2022/12/12 12:30,4836.07179
2,2022/12/12 12:30,1534.901706
0,2022/12/12 13:00,890.0468016
1,2022/12/12 13:00,5203.170448
2,2022/12/12 13:00,1500.769683
0,2022/12/12 13:30,745.8062381
1,2022/12/12 13:30,4096.33494
2,2022/12/12 13:30,1068.429802
0,2022/12/12 14:00,448.4553571
1,2022/12/12 14:00,2658.04298
2,2022/12/12 14:00,648.6541032
0,2022/12/12 14:30,261.8635635
1,2022/12/12 14:30,1738.534607
2,2022/12/12 14:30,375.8415238
0,2022/12/12 15:00,225.7410635
1,2022/12/12 15:00,1505.228421
2,2022/12/12 15:00,292.3739762
0,2022/12/12 15:30,259.429754
1,2022/12/12 15:30,1871.187397
2,2022/12/12 15:30,284.4491587
0,2022/12/12 16:00,302.0359683
1,2022/12/12 16:00,2845.554325
2,2022/12/12 16:00,253.8985635
0,2022/12/12 16:30,434.3998095
1,2022/12/12 16:30,3903.06427
2,2022/12/12 16:30,264.2122857
0,2022/12/12 17:00,376.4046032
1,2022/12/12 17:00,3788.093754
2,2022/12/12 17:00,275.575381
0,2022/12/12 17:30,216.2635714
1,2022/12/12 17:30,2447.06919
2,2022/12/12 17:30,342.3849048
0,2022/12/12 18:00,135.9795714
1,2022/12/12 18:00,1220.755294
2,2022/12/12 18:00,331.7451429
0,2022/12/12 18:30,297.2451032
1,2022/12/12 18:30,865.7683492
2,2022/12/12 18:30,433.1094127
0,2022/12/12 19:00,487.9149127
1,2022/12/12 19:00,1473.713857
2,2022/12/12 19:00,620.8328254
0,2022/12/12 19:30,625.382373
1,2022/12/12 19:30,2238.971833
2,2022/12/12 19:30,844.017254
0,2022/12/12 20:00,720.6225952
1,2022/12/12 20:00,2708.654262
2,2022/12/12 20:00,918.4412381
0,2022/12/12 20:30,824.5789524
1,2022/12/12 20:30,2628.325548
2,2022/12/12 20:30,881.0833175
0,2022/12/12 21:00,876.0030873
1,2022/12/12 21:00,2433.933611
2,2022/12/12 21:00,727.1116349
0,2022/12/12 21:30,749.4845317
1,2022/12/12 21:30,2099.405127
2,2022/12/12 21:30,590.9600476
0,2022/12/12 22:00,469.0595714
1,2022/12/12 22:00,1790.646333
2,2022/12/12 22:00,496.8798254
0,2022/12/12 22:30,378.6919286
1,2022/12/12 22:30,1801.725667
2,2022/12/12 22:30,488.401
0,2022/12/12 23:00,438.601
1,2022/12/12 23:00,1878.797238
2,2022/12/12 23:00,444.0514762
0,2022/12/12 23:30,861.0256548
1,2022/12/12 23:30,2078.364603
2,2022/12/12 23:30,728.7421429
0,2022/12/13 00:00,1306.979286
1,2022/12/13 00:00,2574.864317
2,2022/12/13 00:00,1267.472381
0,2022/12/13 00:30,1681.274306
1,2022/12/13 00:30,2916.192675
2,2022/12/13 00:30,1675.317143
0,2022/12/13 01:00,1659.286905
1,2022/12/13 01:00,2507.702063
2,2022/12/13 01:00,1458.38619
0,2022/12/13 01:30,1583.04375
1,2022/12/13 01:30,1978.123143
2,2022/12/13 01:30,1032.861429
0,2022/12/13 02:00,1441.534286
1,2022/12/13 02:00,1992.012643
2,2022/12/13 02:00,757.8119048
0,2022/12/13 02:30,1290.67619
1,2022/12/13 02:30,2271.033738
2,2022/12/13 02:30,697.5840476
0,2022/12/13 03:00,1203.110476
1,2022/12/13 03:00,2669.907063
2,2022/12/13 03:00,755.0607143
0,2022/12/13 03:30,1213.48381
1,2022/12/13 03:30,3216.035198
2,2022/12/13 03:30,796.9971429
0,2022/12/13 04:00,1249.624762
1,2022/12/13 04:00,3747.585032
2,2022/12/13 04:00,819.3183333
0,2022/12/13 04:30,1177.245714
1,2022/12/13 04:30,4022.979167
2,2022/12/13 04:30,819.24
0,2022/12/13 05:00,1136.642857
1,2022/12/13 05:00,3949.375746
2,2022/12/13 05:00,897.4729286
0,2022/12/13 05:30,1253.83231
1,2022/12/13 05:30,3852.098119
2,2022/12/13 05:30,1142.192905
0,2022/12/13 06:00,1518.413595
1,2022/12/13 06:00,3954.654635
2,2022/12/13 06:00,1440.731754
0,2022/12/13 06:30,1631.163119
1,2022/12/13 06:30,3867.237175
2,2022/12/13 06:30,1522.925841
0,2022/12/13 07:00,1558.707405
1,2022/12/13 07:00,3253.17569
2,2022/12/13 07:00,1259.541119
0,2022/12/13 07:30,1299.420262
1,2022/12/13 07:30,2397.132254
2,2022/12/13 07:30,874.6919524
0,2022/12/13 08:00,929.4477381
1,2022/12/13 08:00,1702.553238
2,2022/12/13 08:00,599.0428889
0,2022/12/13 08:30,564.0542698
1,2022/12/13 08:30,1306.456492
2,2022/12/13 08:30,551.8316111
0,2022/12/13 09:00,393.3176032
1,2022/12/13 09:00,1450.160913
2,2022/12/13 09:00,635.5725238
0,2022/12/13 09:30,281.1535
1,2022/12/13 09:30,1621.905421
2,2022/12/13 09:30,563.8043889
0,2022/12/13 10:00,198.3848095
1,2022/12/13 10:00,1452.176087
2,2022/12/13 10:00,342.2320952
0,2022/12/13 10:30,171.3358254
1,2022/12/13 10:30,1170.465603
2,2022/12/13 10:30,166.0432619
0,2022/12/13 11:00,147.1744762
1,2022/12/13 11:00,948.2727698
2,2022/12/13 11:00,199.5429286
0,2022/12/13 11:30,144.0297222
1,2022/12/13 11:30,1879.170849
2,2022/12/13 11:30,504.3825556
0,2022/12/13 12:00,294.9758571
1,2022/12/13 12:00,3851.645325
2,2022/12/13 12:00,1156.6695
0,2022/12/13 12:30,611.8410159
1,2022/12/13 12:30,5469.916738
2,2022/12/13 12:30,1706.760492
0,2022/12/13 13:00,815.4054127
1,2022/12/13 13:00,5477.140183
2,2022/12/13 13:00,1793.3025
0,2022/12/13 13:30,792.2314524
1,2022/12/13 13:30,4247.146889
2,2022/12/13 13:30,1335.346016
0,2022/12/13 14:00,576.1017619
1,2022/12/13 14:00,2637.998802
2,2022/12/13 14:00,849.5690476
0,2022/12/13 14:30,424.9183492
1,2022/12/13 14:30,1450.187389
2,2022/12/13 14:30,496.372381
0,2022/12/13 15:00,377.2634286
1,2022/12/13 15:00,1251.860635
2,2022/12/13 15:00,377.365
0,2022/12/13 15:30,318.3693254
1,2022/12/13 15:30,1848.956738
2,2022/12/13 15:30,370.5578571
0,2022/12/13 16:00,268.826381
1,2022/12/13 16:00,2750.610659
2,2022/12/13 16:00,360.5919048
0,2022/12/13 16:30,300.7879286
1,2022/12/13 16:30,3443.094325
2,2022/12/13 16:30,334.444619
0,2022/12/13 17:00,336.7443333
1,2022/12/13 17:00,2868.292635
2,2022/12/13 17:00,374.2658333
0,2022/12/13 17:30,316.0856905
1,2022/12/13 17:30,1807.929849
2,2022/12/13 17:30,487.399254
0,2022/12/13 18:00,344.1643651
1,2022/12/13 18:00,1166.024524
2,2022/12/13 18:00,417.258381
0,2022/12/13 18:30,414.5402381
1,2022/12/13 18:30,1309.064563
2,2022/12/13 18:30,340.8874286
0,2022/12/13 19:00,512.5411984
1,2022/12/13 19:00,1694.338345
2,2022/12/13 19:00,470.5818016
0,2022/12/13 19:30,699.7059048
1,2022/12/13 19:30,2422.034782
2,2022/12/13 19:30,773.4230476
0,2022/12/13 20:00,952.3447698
1,2022/12/13 20:00,2867.412798
2,2022/12/13 20:00,839.6353016
0,2022/12/13 20:30,926.3518571
1,2022/12/13 20:30,2754.387893
2,2022/12/13 20:30,686.0387143
0,2022/12/13 21:00,706.8258254
1,2022/12/13 21:00,2221.711456
2,2022/12/13 21:00,601.7372857
0,2022/12/13 21:30,563.5618889
1,2022/12/13 21:30,2164.545734
2,2022/12/13 21:30,717.596
0,2022/12/13 22:00,548.6121587
1,2022/12/13 22:00,2260.950159
2,2022/12/13 22:00,901.6783016
0,2022/12/13 22:30,504.3549524
1,2022/12/13 22:30,2048.883643
2,2022/12/13 22:30,913.4910794
0,2022/12/13 23:00,489.0822222
1,2022/12/13 23:00,1562.104317
2,2022/12/13 23:00,746.8831032
0,2022/12/13 23:30,785.7690476
1,2022/12/13 23:30,1554.871762
2,2022/12/13 23:30,835.0157619
0,2022/12/14 00:00,1251.70631
1,2022/12/14 00:00,2286.262087
2,2022/12/14 00:00,1276.721667
0,2022/12/14 00:30,1658.224762
1,2022/12/14 00:30,3070.366071
2,2022/12/14 00:30,1694.600714
0,2022/12/14 01:00,1732.998095
1,2022/12/14 01:00,3341.191516
2,2022/12/14 01:00,1651.895357
0,2022/12/14 01:30,1616.493333
1,2022/12/14 01:30,3007.365579
2,2022/12/14 01:30,1437.701667
0,2022/12/14 02:00,1384.306667
1,2022/12/14 02:00,2472.62431
2,2022/12/14 02:00,1226.669286
0,2022/12/14 02:30,1181.151429
1,2022/12/14 02:30,2048.237222
2,2022/12/14 02:30,1046.577857
0,2022/12/14 03:00,1067.03619
1,2022/12/14 03:00,2346.826016
2,2022/12/14 03:00,900.8659524
0,2022/12/14 03:30,1106.381905
1,2022/12/14 03:30,3268.114659
2,2022/12/14 03:30,872.937381
0,2022/12/14 04:00,1256.45619
1,2022/12/14 04:00,4235.201452
2,2022/12/14 04:00,922.4754762
0,2022/12/14 04:30,1325.536143
1,2022/12/14 04:30,4505.09419
2,2022/12/14 04:30,980.4766667
0,2022/12/14 05:00,1392.559238
1,2022/12/14 05:00,4329.708611
2,2022/12/14 05:00,980.4129365
0,2022/12/14 05:30,1448.709119
1,2022/12/14 05:30,4067.511829
2,2022/12/14 05:30,1234.177
0,2022/12/14 06:00,1604.357881
1,2022/12/14 06:00,3959.576476
2,2022/12/14 06:00,1607.317421
0,2022/12/14 06:30,1663.43496
1,2022/12/14 06:30,3755.291004
2,2022/12/14 06:30,1703.652063
0,2022/12/14 07:00,1640.105167
1,2022/12/14 07:00,3489.199611
2,2022/12/14 07:00,1441.982476
0,2022/12/14 07:30,1328.895746
1,2022/12/14 07:30,2956.715607
2,2022/12/14 07:30,942.5946746
0,2022/12/14 08:00,868.0085635
1,2022/12/14 08:00,2271.734032
2,2022/12/14 08:00,521.3251508
0,2022/12/14 08:30,429.2534921
1,2022/12/14 08:30,1613.035587
2,2022/12/14 08:30,402.535246
0,2022/12/14 09:00,281.577
1,2022/12/14 09:00,1493.241571
2,2022/12/14 09:00,705.9297619
0,2022/12/14 09:30,326.213746
1,2022/12/14 09:30,1474.559825
2,2022/12/14 09:30,910.9107381
0,2022/12/14 10:00,334.5205079
1,2022/12/14 10:00,1276.721698
2,2022/12/14 10:00,832.0465952
0,2022/12/14 10:30,279.7630714
1,2022/12/14 10:30,928.4506905
2,2022/12/14 10:30,567.6621746
0,2022/12/14 11:00,376.1086667
1,2022/12/14 11:00,785.0371667
2,2022/12/14 11:00,350.9606667
0,2022/12/14 11:30,495.1205397
1,2022/12/14 11:30,1767.655079
2,2022/12/14 11:30,460.8693333
0,2022/12/14 12:00,565.7260952
1,2022/12/14 12:00,3385.773476
2,2022/12/14 12:00,1002.380444
0,2022/12/14 12:30,705.1332381
1,2022/12/14 12:30,4674.946032
2,2022/12/14 12:30,1650.794333
0,2022/12/14 13:00,922.9095
1,2022/12/14 13:00,4972.072333
2,2022/12/14 13:00,1832.615286
0,2022/12/14 13:30,897.6656667
1,2022/12/14 13:30,4249.018921
2,2022/12/14 13:30,1606.304651
0,2022/12/14 14:00,728.9953095
1,2022/12/14 14:00,2922.076429
2,2022/12/14 14:00,1050.840476
0,2022/12/14 14:30,697.4291587
1,2022/12/14 14:30,1937.224706
2,2022/12/14 14:30,547.1316667
0,2022/12/14 15:00,692.0581905
1,2022/12/14 15:00,1925.339262
2,2022/12/14 15:00,264.0603333
0,2022/12/14 15:30,573.967381
1,2022/12/14 15:30,2500.119952
2,2022/12/14 15:30,346.4069286
0,2022/12/14 16:00,419.9544762
1,2022/12/14 16:00,3411.711389
2,2022/12/14 16:00,421.2826032
0,2022/12/14 16:30,416.7965952
1,2022/12/14 16:30,3952.77004
2,2022/12/14 16:30,380.1119841
0,2022/12/14 17:00,436.7555238
1,2022/12/14 17:00,3376.905421
2,2022/12/14 17:00,371.8032381
0,2022/12/14 17:30,525.527627
1,2022/12/14 17:30,2169.418317
2,2022/12/14 17:30,361.3186667
0,2022/12/14 18:00,563.1795635
1,2022/12/14 18:00,1463.909841
2,2022/12/14 18:00,390.2226667
0,2022/12/14 18:30,618.862746
1,2022/12/14 18:30,1369.752905
2,2022/12/14 18:30,456.9991429
0,2022/12/14 19:00,686.098127
1,2022/12/14 19:00,1955.438754
2,2022/12/14 19:00,582.3552143
0,2022/12/14 19:30,800.8554524
1,2022/12/14 19:30,2610.558786
2,2022/12/14 19:30,585.5344365
0,2022/12/14 20:00,847.1774921
1,2022/12/14 20:00,2813.962897
2,2022/12/14 20:00,577.6898016
0,2022/12/14 20:30,778.6279921
1,2022/12/14 20:30,2598.883659
2,2022/12/14 20:30,688.2280952
0,2022/12/14 21:00,790.7885714
1,2022/12/14 21:00,2608.834532
2,2022/12/14 21:00,933.3859444
0,2022/12/14 21:30,923.9188254
1,2022/12/14 21:30,2733.039937
2,2022/12/14 21:30,1011.546087
0,2022/12/14 22:00,1091.64781
1,2022/12/14 22:00,2469.757437
2,2022/12/14 22:00,979.7310476
0,2022/12/14 22:30,927.4308254
1,2022/12/14 22:30,2000.145079
2,2022/12/14 22:30,949.2347937
0,2022/12/14 23:00,732.0700952
1,2022/12/14 23:00,1631.931
2,2022/12/14 23:00,938.8230476
0,2022/12/14 23:30,873.4131905
1,2022/12/14 23:30,1893.408937
2,2022/12/14 23:30,1095.474976
0,2022/12/15 00:00,1372.522857
1,2022/12/15 00:00,2781.86104
2,2022/12/15 00:00,1444.852952
0,2022/12/15 00:30,1666.574286
1,2022/12/15 00:30,3191.025603
2,2022/12/15 00:30,1707.90754
0,2022/12/15 01:00,1530.252381
1,2022/12/15 01:00,2811.564524
2,2022/12/15 01:00,1506.880286
0,2022/12/15 01:30,1270.029524
1,2022/12/15 01:30,2255.423881
2,2022/12/15 01:30,1171.168421
0,2022/12/15 02:00,1149.087619
1,2022/12/15 02:00,2183.723548
2,2022/12/15 02:00,973.3801429
0,2022/12/15 02:30,1062.398095
1,2022/12/15 02:30,2125.433563
2,2022/12/15 02:30,886.8647857
0,2022/12/15 03:00,917.7960238
1,2022/12/15 03:00,2291.197738
2,2022/12/15 03:00,781.7409524
0,2022/12/15 03:30,841.9882857
1,2022/12/15 03:30,2727.920952
2,2022/12/15 03:30,768.6085714
0,2022/12/15 04:00,933.1771349
1,2022/12/15 04:00,3259.808294
2,2022/12/15 04:00,930.5440476
0,2022/12/15 04:30,998.9825714
1,2022/12/15 04:30,3650.550135
2,2022/12/15 04:30,986.2966667
0,2022/12/15 05:00,1049.051262
1,2022/12/15 05:00,4025.638587
2,2022/12/15 05:00,958.557381
0,2022/12/15 05:30,1154.245548
1,2022/12/15 05:30,4303.837706
2,2022/12/15 05:30,1235.985714
0,2022/12/15 06:00,1402.451762
1,2022/12/15 06:00,4262.593452
2,2022/12/15 06:00,1561.562238
0,2022/12/15 06:30,1496.93104
1,2022/12/15 06:30,3977.193317
2,2022/12/15 06:30,1495.575
0,2022/12/15 07:00,1370.506817
1,2022/12/15 07:00,3619.970786
2,2022/12/15 07:00,1050.18296
0,2022/12/15 07:30,985.8683492
1,2022/12/15 07:30,3044.078802
