District_ID,Time,KWH
4,2022/12/11 14:30,3556.014262
0,2022/12/11 15:00,8971.786254
1,2022/12/11 15:00,435.4352381
2,2022/12/11 15:00,5197.099524
3,2022/12/11 15:00,318.9152381
4,2022/12/11 15:00,3298.813532
0,2022/12/11 15:30,8913.548571
1,2022/12/11 15:30,404.8345238
2,2022/12/11 15:30,5814.996127
3,2022/12/11 15:30,374.9735714
4,2022/12/11 15:30,3498.19446
0,2022/12/11 16:00,9193.278563
1,2022/12/11 16:00,370.8152381
2,2022/12/11 16:00,5858.756579
3,2022/12/11 16:00,356.4666667
4,2022/12/11 16:00,3716.044873
0,2022/12/11 16:30,9418.499508
1,2022/12/11 16:30,404.1303968
2,2022/12/11 16:30,5534.419619
3,2022/12/11 16:30,328.3827778
4,2022/12/11 16:30,4075.60223
0,2022/12/11 17:00,8913.336079
1,2022/12/11 17:00,440.4038095
2,2022/12/11 17:00,5480.550063
3,2022/12/11 17:00,336.3990476
4,2022/12/11 17:00,4291.244968
0,2022/12/11 17:30,7954.924254
1,2022/12/11 17:30,386.2281746
2,2022/12/11 17:30,5203.10554
3,2022/12/11 17:30,341.2297619
4,2022/12/11 17:30,4249.796437
0,2022/12/11 18:00,7430.384675
1,2022/12/11 18:00,283.1137302
2,2022/12/11 18:00,4415.195159
3,2022/12/11 18:00,246.4238095
4,2022/12/11 18:00,3664.298786
0,2022/12/11 18:30,9349.482714
1,2022/12/11 18:30,232.4666667
2,2022/12/11 18:30,4799.294429
3,2022/12/11 18:30,237.6628571
4,2022/12/11 18:30,3580.550897
0,2022/12/11 19:00,14495.00292
1,2022/12/11 19:00,253.1324603
2,2022/12/11 19:00,6506.661786
3,2022/12/11 19:00,401.6133333
4,2022/12/11 19:00,4324.158135
0,2022/12/11 19:30,19521.70725
1,2022/12/11 19:30,275.5786429
2,2022/12/11 19:30,8256.707683
3,2022/12/11 19:30,555.9752381
4,2022/12/11 19:30,5447.325238
0,2022/12/11 20:00,21215.82286
1,2022/12/11 20:00,283.3861429
2,2022/12/11 20:00,8721.459476
3,2022/12/11 20:00,575.56
4,2022/12/11 20:00,5768.795206
0,2022/12/11 20:30,19705.62817
1,2022/12/11 20:30,293.0946746
2,2022/12/11 20:30,8423.906048
3,2022/12/11 20:30,586.9428571
4,2022/12/11 20:30,5558.047508
0,2022/12/11 21:00,18500.15394
1,2022/12/11 21:00,282.4520952
2,2022/12/11 21:00,7859.308587
3,2022/12/11 21:00,545.7836429
4,2022/12/11 21:00,5174.908333
0,2022/12/11 21:30,17772.68697
1,2022/12/11 21:30,243.0554048
2,2022/12/11 21:30,7440.31931
3,2022/12/11 21:30,497.2865952
4,2022/12/11 21:30,4849.149444
0,2022/12/11 22:00,17106.71914
1,2022/12/11 22:00,245.892
2,2022/12/11 22:00,7387.92946
3,2022/12/11 22:00,438.1292937
4,2022/12/11 22:00,4523.390556
0,2022/12/11 22:30,15658.44143
1,2022/12/11 22:30,243.212
2,2022/12/11 22:30,7330.765976
3,2022/12/11 22:30,425.626754
4,2022/12/11 22:30,4172.223262
0,2022/12/11 23:00,14258.79769
1,2022/12/11 23:00,230.9805714
2,2022/12/11 23:00,6772.933476
3,2022/12/11 23:00,415.4646905
4,2022/12/11 23:00,3888.058968
0,2022/12/11 23:30,14744.79652
1,2022/12/11 23:30,211.839619
2,2022/12/11 23:30,6887.356373
3,2022/12/11 23:30,453.422119
4,2022/12/11 23:30,3875.011373
0,2022/12/12 00:00,18576.49755
1,2022/12/12 00:00,196.4771429
2,2022/12/12 00:00,8390.199698
3,2022/12/12 00:00,513.8266667
4,2022/12/12 00:00,4298.110476
0,2022/12/12 00:30,22099.98994
1,2022/12/12 00:30,147.6628571
2,2022/12/12 00:30,9597.027079
3,2022/12/12 00:30,591.2380952
4,2022/12/12 00:30,4546.6185
0,2022/12/12 01:00,22148.43994
1,2022/12/12 01:00,129.6085714
2,2022/12/12 01:00,8877.734444
3,2022/12/12 01:00,597.2361905
4,2022/12/12 01:00,4151.833651
0,2022/12/12 01:30,19484.70596
1,2022/12/12 01:30,129.4371429
2,2022/12/12 01:30,7022.39127
3,2022/12/12 01:30,485.6514286
4,2022/12/12 01:30,3478.38119
0,2022/12/12 02:00,17397.43724
1,2022/12/12 02:00,130.5
2,2022/12/12 02:00,5859.028968
3,2022/12/12 02:00,380.4685714
4,2022/12/12 02:00,3159.169286
0,2022/12/12 02:30,16223.6889
1,2022/12/12 02:30,130.5
2,2022/12/12 02:30,5439.87619
3,2022/12/12 02:30,388.5619048
4,2022/12/12 02:30,3102.897619
0,2022/12/12 03:00,15946.00795
1,2022/12/12 03:00,130.5
2,2022/12/12 03:00,5358.76
3,2022/12/12 03:00,413.7571429
4,2022/12/12 03:00,2994.343571
0,2022/12/12 03:30,16111.09413
1,2022/12/12 03:30,130.5
2,2022/12/12 03:30,5312.013254
3,2022/12/12 03:30,351.1780952
4,2022/12/12 03:30,2932.009048
0,2022/12/12 04:00,16262.38151
1,2022/12/12 04:00,130.5
2,2022/12/12 04:00,5403.363333
3,2022/12/12 04:00,320.0619048
4,2022/12/12 04:00,2890.324286
0,2022/12/12 04:30,16625.46627
1,2022/12/12 04:30,130.5
2,2022/12/12 04:30,5846.408571
3,2022/12/12 04:30,360.6685714
4,2022/12/12 04:30,2999.309286
0,2022/12/12 05:00,17546.81887
1,2022/12/12 05:00,130.5
2,2022/12/12 05:00,6616.779913
3,2022/12/12 05:00,406.3057143
4,2022/12/12 05:00,3415.299286
0,2022/12/12 05:30,18395.8815
1,2022/12/12 05:30,130.5
2,2022/12/12 05:30,7707.747675
3,2022/12/12 05:30,389.6009524
4,2022/12/12 05:30,4101.194286
0,2022/12/12 06:00,19998.42018
1,2022/12/12 06:00,128.7857143
2,2022/12/12 06:00,8860.60323
3,2022/12/12 06:00,399.1714286
4,2022/12/12 06:00,4339.999667
0,2022/12/12 06:30,21929.131
1,2022/12/12 06:30,135.8485714
2,2022/12/12 06:30,9897.166722
3,2022/12/12 06:30,440.2419048
4,2022/12/12 06:30,4324.15654
0,2022/12/12 07:00,23759.50671
1,2022/12/12 07:00,144.7371429
2,2022/12/12 07:00,10536.53631
3,2022/12/12 07:00,467.9038095
4,2022/12/12 07:00,4492.169381
0,2022/12/12 07:30,22236.64188
1,2022/12/12 07:30,134.56
2,2022/12/12 07:30,10386.46892
3,2022/12/12 07:30,520.3552381
4,2022/12/12 07:30,4571.199857
0,2022/12/12 08:00,18452.30669
1,2022/12/12 08:00,195.3847619
2,2022/12/12 08:00,8772.553302
3,2022/12/12 08:00,479.6533333
4,2022/12/12 08:00,4005.911437
0,2022/12/12 08:30,14993.70487
1,2022/12/12 08:30,286.9114286
2,2022/12/12 08:30,6822.071762
3,2022/12/12 08:30,395.1095238
4,2022/12/12 08:30,3408.067603
0,2022/12/12 09:00,13582.51214
1,2022/12/12 09:00,345.3725952
2,2022/12/12 09:00,5843.730365
3,2022/12/12 09:00,345.452381
4,2022/12/12 09:00,3237.645889
0,2022/12/12 09:30,11956.35202
1,2022/12/12 09:30,337.7554286
2,2022/12/12 09:30,5520.164984
3,2022/12/12 09:30,365.1580952
4,2022/12/12 09:30,3163.315698
0,2022/12/12 10:00,9691.648468
1,2022/12/12 10:00,370.9638016
2,2022/12/12 10:00,4846.097794
3,2022/12/12 10:00,297.9457143
4,2022/12/12 10:00,2974.552929
0,2022/12/12 10:30,8255.208524
1,2022/12/12 10:30,397.804
2,2022/12/12 10:30,3951.768571
3,2022/12/12 10:30,202.7057143
4,2022/12/12 10:30,2822.495714
0,2022/12/12 11:00,7445.854357
1,2022/12/12 11:00,354.6579286
2,2022/12/12 11:00,3614.61977
3,2022/12/12 11:00,153.8152381
4,2022/12/12 11:00,2582.429516
0,2022/12/12 11:30,10977.40016
1,2022/12/12 11:30,266.962
2,2022/12/12 11:30,4901.005365
3,2022/12/12 11:30,285.0209524
4,2022/12/12 11:30,2990.283524
0,2022/12/12 12:00,17079.11772
1,2022/12/12 12:00,182.54
2,2022/12/12 12:00,7731.80969
3,2022/12/12 12:00,482.7942857
